,0,1,2,3,4
31,name a player who plays Forward ?,Reza_GHOOCHANNEJAD,Forward#plays_position_inverse#Reza_GHOOCHANNEJAD#<end>#Reza_GHOOCHANNEJAD,Diego_FORLAN/Olivier_GIROUD/Ciro_IMMOBILE/Andre_SCHUERRLE/Hiroshi_KIYOTAKE/Ahmed_MUSA/Yoshito_OKUBO/Alessio_CERCI/Wayne_ROONEY/JO/Eduardo_VARGAS/Vincent_ABOUBAKAR/HUGO_ALMEIDA/PARK_Chuyoung/Georgios_SAMARAS/Theofanis_GEKAS/Fernando_TORRES/Josip_DRMIC/Enner_VALENCIA/Loic_REMY/Reza_GHOOCHANNEJAD/Kevin_MIRALLAS/Carlos_BACCA/Karim_ANSARI_FARD/Oribe_PERALTA/LEE_Keunho/Arjen_ROBBEN/Klaas_Jan_HUNTELAAR/Yoichiro_KAKITANI/Dimitrios_SALPINGIDIS/Mario_MANDZUKIC/Alexey_IONOV/Aleksandr_KERZHAKOV/Mario_GAVRANOVIC/Lukas_PODOLSKI/Jaimen_AYOVI/Aron_JOHANNSSON/Didier_DROGBA/Riyad_MAHREZ/Marco_REUS/Mathew_LECKIE/Ezequiel_LAVEZZI/Felipe_CAICEDO/Yuya_OSAKO/Manabu_SAITO/Samuel_ETOO/Javier_HERNANDEZ/HULK/Alexander_KOKORIN/Benjamin_MOUKANDJO/Joao_ROJAS/Abdelmoumene_DJABOU/Miroslav_KLOSE/Raul_JIMENEZ/Adam_TAGGART/Lionel_MESSI/Ioannis_FETFATZIDIS/Antonio_CASSANO/Lorenzo_INSIGNE/Fabian_ORELLANA/Konstantinos_MITROGLOU/Clint_DEMPSEY/Luis_SUAREZ/Franck_RIBERY/Tim_CAHILL/Abel_HERNANDEZ/Emmanuel_EMENIKE/Salomon_KALOU/EDUARDO_1/Masoud_SHOJAEI/Victor_MOSES/Victor_IBARBO/Rodrigo_PALACIO/KIM_Shinwook/Bryan_RUIZ/Pedro_RODRIGUEZ/Carlo_COSTLY/BERNARD/Pierre_WEBO/Shola_AMEOBI/El_Arabi_SOUDANI/Dirk_KUYT/Keisuke_HONDA/Ivica_OLIC/Teofilo_GUTIERREZ/Ben_HALLORAN/GERVINHO/Alexander_SAMEDOV/Mario_BALOTELLI/Mauricio_PINILLA/Shinji_KAGAWA/Edin_DZEKO/Randall_BRENES/Ashkan_DEJAGAH/Nabil_GHILAS/FRED/KOO_Jacheol/Kevin_Prince_BOATENG/Marcos_URENA/Islam_SLIMANI/Gonzalo_HIGUAIN/Jozy_ALTIDORE/Diego_COSTA/Giovanni_SIO/Vedad_IBISEVIC/Fabrice_OLINGA/Memphis_DEPAY/Jeremain_LENS/Edinson_CAVANI/Sofiane_FEGHOULI/HELDER_POSTIGA/Mario_GOETZE/Robin_VAN_PERSIE/RAFA/Michael_BABATUNDE/Joel_CAMPBELL/Khosro_HEYDARI/Uche_NWOFOR/EDER/Majeed_WARIS/Alireza_JAHAN_BAKHSH/Ante_REBIC/Admir_MEHMEDI/Jackson_MARTINEZ/Jerry_BENGTSON/Alexis_SANCHEZ/VARELA/Juan_MATA/NANI/Rony_MARTINEZ/NEYMAR/Haris_SEFEROVIC/Antoine_GRIEZMANN/Asamoah_GYAN/Thomas_MUELLER/Romelu_LUKAKU/VIEIRINHA/Divock_ORIGI/Cristhian_STUANI/Maksim_KANUNNIKOV/Alan_PULIDO/Sergio_AGUERO/Daniel_STURRIDGE/Rickie_LAMBERT/Karim_BENZEMA/Esteban_PAREDES/Giovani_DOS_SANTOS/Adrian_RAMOS/David_VILLA/Eric_CHOUPO_MOTING/Jordan_AYEW/Yury_ZHIRKOV/Chris_WONDOLOWSKI/Edin_VISCA/CRISTIANO_RONALDO/Shinji_OKAZAKI/Okechukwu_UCHEBO/Nikica_JELAVIC/Peter_ODEMWINGIE/Danny_WELBECK/Wilfried_BONY/,Reza_GHOOCHANNEJAD#plays_in_club#Charlton_Athletic_FC///Reza_GHOOCHANNEJAD#plays_position#Forward///Reza_GHOOCHANNEJAD#is_aged#26///Reza_GHOOCHANNEJAD#wears_number#16///Reza_GHOOCHANNEJAD#plays_for_country#England///Charlton_Athletic_FC#is_in_country#England
32,which soccer club is based in England ?,Charlton_Athletic_FC,England#is_in_country_inverse#Charlton_Athletic_FC#<end>#Charlton_Athletic_FC,Manchester_United_FC/Preston_North_End_FC/Southampton_FC/Swindon_Town_FC/Leicester_City_FC/Fulham_FC/Aston_Villa_FC/Manchester_City_FC/Everton_FC/Sunderland_AFC/Stoke_City_FC/Hull_City_FC/Crystal_Palace_FC/Liverpool_FC/Newcastle_United_FC/Swansea_City_AFC/Wigan_Athletic_FC/Chelsea_FC/West_Ham_United_FC/Norwich_City_FC/Bolton_Wanderers_FC/West_Bromwich_Albion_FC/Nottingham_Forest_FC/Charlton_Athletic_FC/Arsenal_FC/Tottenham_Hotspur_FC/Middlesbrough_FC/Watford_FC/Cardiff_City_FC/Queens_Park_Rangers_FC/,Reza_GHOOCHANNEJAD#plays_in_club#Charlton_Athletic_FC///Reza_GHOOCHANNEJAD#plays_position#Forward///Reza_GHOOCHANNEJAD#is_aged#26///Reza_GHOOCHANNEJAD#wears_number#16///Reza_GHOOCHANNEJAD#plays_for_country#England///Charlton_Athletic_FC#is_in_country#England
33,where is the football club that Reza_GHOOCHANNEJAD plays for ?,England,Reza_GHOOCHANNEJAD#plays_in_club#Charlton_Athletic_FC#is_in_country#England,England/,Reza_GHOOCHANNEJAD#plays_in_club#Charlton_Athletic_FC///Reza_GHOOCHANNEJAD#plays_position#Forward///Reza_GHOOCHANNEJAD#is_aged#26///Reza_GHOOCHANNEJAD#wears_number#16///Reza_GHOOCHANNEJAD#plays_for_country#England///Charlton_Athletic_FC#is_in_country#England
34,name a soccer club that has a player from England ?,Charlton_Athletic_FC,England#plays_for_country_inverse#Reza_GHOOCHANNEJAD#plays_in_club#Charlton_Athletic_FC,Manchester_United_FC/Preston_North_End_FC/Southampton_FC/Swindon_Town_FC/Leicester_City_FC/Fulham_FC/Aston_Villa_FC/Manchester_City_FC/Everton_FC/Sunderland_AFC/Stoke_City_FC/Hull_City_FC/Crystal_Palace_FC/Liverpool_FC/Newcastle_United_FC/Swansea_City_AFC/Wigan_Athletic_FC/Chelsea_FC/West_Ham_United_FC/Norwich_City_FC/Bolton_Wanderers_FC/West_Bromwich_Albion_FC/Nottingham_Forest_FC/Charlton_Athletic_FC/Arsenal_FC/Tottenham_Hotspur_FC/Middlesbrough_FC/Watford_FC/Cardiff_City_FC/Queens_Park_Rangers_FC/,Reza_GHOOCHANNEJAD#plays_in_club#Charlton_Athletic_FC///Reza_GHOOCHANNEJAD#plays_position#Forward///Reza_GHOOCHANNEJAD#is_aged#26///Reza_GHOOCHANNEJAD#wears_number#16///Reza_GHOOCHANNEJAD#plays_for_country#England///Charlton_Athletic_FC#is_in_country#England
35,which football club does NEYMAR play for ?,FC_Barcelona,NEYMAR#plays_in_club#FC_Barcelona#<end>#FC_Barcelona,FC_Barcelona/,NEYMAR#plays_in_club#FC_Barcelona///NEYMAR#plays_position#Forward///NEYMAR#is_aged#22///NEYMAR#wears_number#10///NEYMAR#plays_for_country#Spain///FC_Barcelona#is_in_country#Spain
36,what position does NEYMAR play ?,Forward,NEYMAR#plays_position#Forward#<end>#Forward,Forward/,NEYMAR#plays_in_club#FC_Barcelona///NEYMAR#plays_position#Forward///NEYMAR#is_aged#22///NEYMAR#wears_number#10///NEYMAR#plays_for_country#Spain///FC_Barcelona#is_in_country#Spain
37,what is the age of NEYMAR ?,22,NEYMAR#is_aged#22#<end>#22,22/,NEYMAR#plays_in_club#FC_Barcelona///NEYMAR#plays_position#Forward///NEYMAR#is_aged#22///NEYMAR#wears_number#10///NEYMAR#plays_for_country#Spain///FC_Barcelona#is_in_country#Spain
38,what number does NEYMAR wear ?,10,NEYMAR#wears_number#10#<end>#10,10/,NEYMAR#plays_in_club#FC_Barcelona///NEYMAR#plays_position#Forward///NEYMAR#is_aged#22///NEYMAR#wears_number#10///NEYMAR#plays_for_country#Spain///FC_Barcelona#is_in_country#Spain
39,what is the nationality of NEYMAR ?,Spain,NEYMAR#plays_for_country#Spain#<end>#Spain,Spain/,NEYMAR#plays_in_club#FC_Barcelona///NEYMAR#plays_position#Forward///NEYMAR#is_aged#22///NEYMAR#wears_number#10///NEYMAR#plays_for_country#Spain///FC_Barcelona#is_in_country#Spain
40,which country is the soccer team FC_Barcelona based in ?,Spain,FC_Barcelona#is_in_country#Spain#<end>#Spain,Spain/,NEYMAR#plays_in_club#FC_Barcelona///NEYMAR#plays_position#Forward///NEYMAR#is_aged#22///NEYMAR#wears_number#10///NEYMAR#plays_for_country#Spain///FC_Barcelona#is_in_country#Spain
41,who plays at the soccer club FC_Barcelona ?,NEYMAR,FC_Barcelona#plays_in_club_inverse#NEYMAR#<end>#NEYMAR,NEYMAR/Lionel_MESSI/DANI_ALVES/Xavi_HERNANDEZ/Javier_MASCHERANO/Alexandre_SONG/Sergio_BUSQUETS/Cesc_FABREGAS/Gerard_PIQUE/Alexis_SANCHEZ/Jordi_ALBA/Pedro_RODRIGUEZ/Andres_INIESTA/,NEYMAR#plays_in_club#FC_Barcelona///NEYMAR#plays_position#Forward///NEYMAR#is_aged#22///NEYMAR#wears_number#10///NEYMAR#plays_for_country#Spain///FC_Barcelona#is_in_country#Spain
42,name a player from Spain ?,NEYMAR,Spain#plays_for_country_inverse#NEYMAR#<end>#NEYMAR,Liassine_CADAMURO/Carlos_SANCHEZ/Angel_DI_MARIA/Allan_NYOM/Toby_ALDERWEIRELD/PEPE/KOKE/MARCELO/Augusto_FERNANDEZ/Cesc_FABREGAS/Eduardo_VARGAS/Loukas_VYNTRA/Haris_SEFEROVIC/Keylor_NAVAS/Andres_INIESTA/Thibaut_COURTOIS/NEYMAR/DANI_ALVES/Antoine_GRIEZMANN/Xavi_HERNANDEZ/Fabian_ORELLANA/Ramon_AZEEZ/Philippe_SENDEROS/JUANFRAN/Gerard_PIQUE/FABIO_COENTRAO/Carlos_BACCA/Jordi_ALBA/Javier_AQUINO/Cristhian_STUANI/Sami_KHEDIRA/Yacine_BRAHIMI/Hector_MORENO/Javier_MASCHERANO/Lionel_MESSI/Diego_COSTA/Francisco_SILVA/Masoud_SHOJAEI/Raphael_VARANE/Medhi_LACEN/Diego_GODIN/Alexandre_SONG/Sergio_BUSQUETS/Xabi_ALONSO/Cristian_RODRIGUEZ/Karim_BENZEMA/RICARDO_COSTA/Giovani_DOS_SANTOS/David_VILLA/SAMMIR/BETO/Pedro_RODRIGUEZ/Orestis_KARNEZIS/Iker_CASILLAS/Ivan_RAKITIC/Sofiane_FEGHOULI/Claudio_BRAVO/Stephane_MBIA/CRISTIANO_RONALDO/Sergio_RAMOS/JOAO_PEREIRA/Luka_MODRIC/Jose_GIMENEZ/Alexis_SANCHEZ/,NEYMAR#plays_in_club#FC_Barcelona///NEYMAR#plays_position#Forward///NEYMAR#is_aged#22///NEYMAR#wears_number#10///NEYMAR#plays_for_country#Spain///FC_Barcelona#is_in_country#Spain
43,who plays Forward ?,NEYMAR,Forward#plays_position_inverse#NEYMAR#<end>#NEYMAR,Diego_FORLAN/Olivier_GIROUD/Ciro_IMMOBILE/Andre_SCHUERRLE/Hiroshi_KIYOTAKE/Ahmed_MUSA/Yoshito_OKUBO/Alessio_CERCI/Wayne_ROONEY/JO/Eduardo_VARGAS/Vincent_ABOUBAKAR/HUGO_ALMEIDA/PARK_Chuyoung/Georgios_SAMARAS/Theofanis_GEKAS/Fernando_TORRES/Josip_DRMIC/Enner_VALENCIA/Loic_REMY/Reza_GHOOCHANNEJAD/Kevin_MIRALLAS/Carlos_BACCA/Karim_ANSARI_FARD/Oribe_PERALTA/LEE_Keunho/Arjen_ROBBEN/Klaas_Jan_HUNTELAAR/Yoichiro_KAKITANI/Dimitrios_SALPINGIDIS/Mario_MANDZUKIC/Alexey_IONOV/Aleksandr_KERZHAKOV/Mario_GAVRANOVIC/Lukas_PODOLSKI/Jaimen_AYOVI/Aron_JOHANNSSON/Didier_DROGBA/Riyad_MAHREZ/Marco_REUS/Mathew_LECKIE/Ezequiel_LAVEZZI/Felipe_CAICEDO/Yuya_OSAKO/Manabu_SAITO/Samuel_ETOO/Javier_HERNANDEZ/HULK/Alexander_KOKORIN/Benjamin_MOUKANDJO/Joao_ROJAS/Abdelmoumene_DJABOU/Miroslav_KLOSE/Raul_JIMENEZ/Adam_TAGGART/Lionel_MESSI/Ioannis_FETFATZIDIS/Antonio_CASSANO/Lorenzo_INSIGNE/Fabian_ORELLANA/Konstantinos_MITROGLOU/Clint_DEMPSEY/Luis_SUAREZ/Franck_RIBERY/Tim_CAHILL/Abel_HERNANDEZ/Emmanuel_EMENIKE/Salomon_KALOU/EDUARDO_1/Masoud_SHOJAEI/Victor_MOSES/Victor_IBARBO/Rodrigo_PALACIO/KIM_Shinwook/Bryan_RUIZ/Pedro_RODRIGUEZ/Carlo_COSTLY/BERNARD/Pierre_WEBO/Shola_AMEOBI/El_Arabi_SOUDANI/Dirk_KUYT/Keisuke_HONDA/Ivica_OLIC/Teofilo_GUTIERREZ/Ben_HALLORAN/GERVINHO/Alexander_SAMEDOV/Mario_BALOTELLI/Mauricio_PINILLA/Shinji_KAGAWA/Edin_DZEKO/Randall_BRENES/Ashkan_DEJAGAH/Nabil_GHILAS/FRED/KOO_Jacheol/Kevin_Prince_BOATENG/Marcos_URENA/Islam_SLIMANI/Gonzalo_HIGUAIN/Jozy_ALTIDORE/Diego_COSTA/Giovanni_SIO/Vedad_IBISEVIC/Fabrice_OLINGA/Memphis_DEPAY/Jeremain_LENS/Edinson_CAVANI/Sofiane_FEGHOULI/HELDER_POSTIGA/Mario_GOETZE/Robin_VAN_PERSIE/RAFA/Michael_BABATUNDE/Joel_CAMPBELL/Khosro_HEYDARI/Uche_NWOFOR/EDER/Majeed_WARIS/Alireza_JAHAN_BAKHSH/Ante_REBIC/Admir_MEHMEDI/Jackson_MARTINEZ/Jerry_BENGTSON/Alexis_SANCHEZ/VARELA/Juan_MATA/NANI/Rony_MARTINEZ/NEYMAR/Haris_SEFEROVIC/Antoine_GRIEZMANN/Asamoah_GYAN/Thomas_MUELLER/Romelu_LUKAKU/VIEIRINHA/Divock_ORIGI/Cristhian_STUANI/Maksim_KANUNNIKOV/Alan_PULIDO/Sergio_AGUERO/Daniel_STURRIDGE/Rickie_LAMBERT/Karim_BENZEMA/Esteban_PAREDES/Giovani_DOS_SANTOS/Adrian_RAMOS/David_VILLA/Eric_CHOUPO_MOTING/Jordan_AYEW/Yury_ZHIRKOV/Chris_WONDOLOWSKI/Edin_VISCA/CRISTIANO_RONALDO/Shinji_OKAZAKI/Okechukwu_UCHEBO/Nikica_JELAVIC/Peter_ODEMWINGIE/Danny_WELBECK/Wilfried_BONY/,NEYMAR#plays_in_club#FC_Barcelona///NEYMAR#plays_position#Forward///NEYMAR#is_aged#22///NEYMAR#wears_number#10///NEYMAR#plays_for_country#Spain///FC_Barcelona#is_in_country#Spain
44,name a soccer club in Spain ?,FC_Barcelona,Spain#is_in_country_inverse#FC_Barcelona#<end>#FC_Barcelona,Getafe_CF/FC_Barcelona/Real_Sociedad/Sevilla_FC/Celta_Vigo/Atletico_Madrid/RCD_Espanyol/Real_Madrid_CF/UD_Las_Palmas/RCD_Mallorca/Villarreal_CF/Granada_CF/UD_Almeria/Levante_UD/Valencia_CF/Elche_CF/CA_Osasuna/,NEYMAR#plays_in_club#FC_Barcelona///NEYMAR#plays_position#Forward///NEYMAR#is_aged#22///NEYMAR#wears_number#10///NEYMAR#plays_for_country#Spain///FC_Barcelona#is_in_country#Spain
45,where is the football club that NEYMAR plays for ?,Spain,NEYMAR#plays_in_club#FC_Barcelona#is_in_country#Spain,Spain/,NEYMAR#plays_in_club#FC_Barcelona///NEYMAR#plays_position#Forward///NEYMAR#is_aged#22///NEYMAR#wears_number#10///NEYMAR#plays_for_country#Spain///FC_Barcelona#is_in_country#Spain
46,which professional football team do players from Spain play for ?,FC_Barcelona,Spain#plays_for_country_inverse#NEYMAR#plays_in_club#FC_Barcelona,Getafe_CF/FC_Barcelona/Real_Sociedad/Sevilla_FC/Celta_Vigo/Atletico_Madrid/RCD_Espanyol/Real_Madrid_CF/UD_Las_Palmas/RCD_Mallorca/Villarreal_CF/Granada_CF/UD_Almeria/Levante_UD/Valencia_CF/Elche_CF/CA_Osasuna/,NEYMAR#plays_in_club#FC_Barcelona///NEYMAR#plays_position#Forward///NEYMAR#is_aged#22///NEYMAR#wears_number#10///NEYMAR#plays_for_country#Spain///FC_Barcelona#is_in_country#Spain
47,which football club does Didier_DROGBA play for ?,Galatasaray_SK,Didier_DROGBA#plays_in_club#Galatasaray_SK#<end>#Galatasaray_SK,Galatasaray_SK/,Didier_DROGBA#plays_in_club#Galatasaray_SK///Didier_DROGBA#plays_position#Forward///Didier_DROGBA#is_aged#36///Didier_DROGBA#wears_number#11///Didier_DROGBA#plays_for_country#Turkey///Galatasaray_SK#is_in_country#Turkey
48,what position does Didier_DROGBA play ?,Forward,Didier_DROGBA#plays_position#Forward#<end>#Forward,Forward/,Didier_DROGBA#plays_in_club#Galatasaray_SK///Didier_DROGBA#plays_position#Forward///Didier_DROGBA#is_aged#36///Didier_DROGBA#wears_number#11///Didier_DROGBA#plays_for_country#Turkey///Galatasaray_SK#is_in_country#Turkey
49,how old is Didier_DROGBA ?,36,Didier_DROGBA#is_aged#36#<end>#36,36/,Didier_DROGBA#plays_in_club#Galatasaray_SK///Didier_DROGBA#plays_position#Forward///Didier_DROGBA#is_aged#36///Didier_DROGBA#wears_number#11///Didier_DROGBA#plays_for_country#Turkey///Galatasaray_SK#is_in_country#Turkey
50,what is the jersey number of Didier_DROGBA ?,11,Didier_DROGBA#wears_number#11#<end>#11,11/,Didier_DROGBA#plays_in_club#Galatasaray_SK///Didier_DROGBA#plays_position#Forward///Didier_DROGBA#is_aged#36///Didier_DROGBA#wears_number#11///Didier_DROGBA#plays_for_country#Turkey///Galatasaray_SK#is_in_country#Turkey
51,which country is Didier_DROGBA from ?,Turkey,Didier_DROGBA#plays_for_country#Turkey#<end>#Turkey,Turkey/,Didier_DROGBA#plays_in_club#Galatasaray_SK///Didier_DROGBA#plays_position#Forward///Didier_DROGBA#is_aged#36///Didier_DROGBA#wears_number#11///Didier_DROGBA#plays_for_country#Turkey///Galatasaray_SK#is_in_country#Turkey
52,which country is the soccer team Galatasaray_SK based in ?,Turkey,Galatasaray_SK#is_in_country#Turkey#<end>#Turkey,Turkey/,Didier_DROGBA#plays_in_club#Galatasaray_SK///Didier_DROGBA#plays_position#Forward///Didier_DROGBA#is_aged#36///Didier_DROGBA#wears_number#11///Didier_DROGBA#plays_for_country#Turkey///Galatasaray_SK#is_in_country#Turkey
53,who plays at the soccer club Galatasaray_SK ?,Didier_DROGBA,Galatasaray_SK#plays_in_club_inverse#Didier_DROGBA#<end>#Didier_DROGBA,Fernando_MUSLERA/Didier_DROGBA/Wesley_SNEIJDER/Aurelien_CHEDJOU/Izet_HAJROVIC/,Didier_DROGBA#plays_in_club#Galatasaray_SK///Didier_DROGBA#plays_position#Forward///Didier_DROGBA#is_aged#36///Didier_DROGBA#wears_number#11///Didier_DROGBA#plays_for_country#Turkey///Galatasaray_SK#is_in_country#Turkey
54,name a player from Turkey ?,Didier_DROGBA,Turkey#plays_for_country_inverse#Didier_DROGBA#<end>#Didier_DROGBA,RAUL_MEIRELES/Jermaine_JONES/HUGO_ALMEIDA/Theofanis_GEKAS/Charles_ITANDJE/Izet_HAJROVIC/Alexandros_TZIOLIS/Emmanuel_EMENIKE/Haris_MEDUNJANIN/Dany_NOUNKEU/BRUNO_ALVES/Souleymane_BAMBA/Wesley_SNEIJDER/Sammy_NDJOCK/Aurelien_CHEDJOU/Senijad_IBRICIC/Didier_ZOKORA/Didier_DROGBA/Fernando_MUSLERA/Enoh_EYONG/Pierre_WEBO/Edin_VISCA/Ognjen_VRANJES/Dirk_KUYT/Godfrey_OBOABONA/Ousmane_DIARRASSOUBA/,Didier_DROGBA#plays_in_club#Galatasaray_SK///Didier_DROGBA#plays_position#Forward///Didier_DROGBA#is_aged#36///Didier_DROGBA#wears_number#11///Didier_DROGBA#plays_for_country#Turkey///Galatasaray_SK#is_in_country#Turkey
55,name a player who plays Forward ?,Didier_DROGBA,Forward#plays_position_inverse#Didier_DROGBA#<end>#Didier_DROGBA,Diego_FORLAN/Olivier_GIROUD/Ciro_IMMOBILE/Andre_SCHUERRLE/Hiroshi_KIYOTAKE/Ahmed_MUSA/Yoshito_OKUBO/Alessio_CERCI/Wayne_ROONEY/JO/Eduardo_VARGAS/Vincent_ABOUBAKAR/HUGO_ALMEIDA/PARK_Chuyoung/Georgios_SAMARAS/Theofanis_GEKAS/Fernando_TORRES/Josip_DRMIC/Enner_VALENCIA/Loic_REMY/Reza_GHOOCHANNEJAD/Kevin_MIRALLAS/Carlos_BACCA/Karim_ANSARI_FARD/Oribe_PERALTA/LEE_Keunho/Arjen_ROBBEN/Klaas_Jan_HUNTELAAR/Yoichiro_KAKITANI/Dimitrios_SALPINGIDIS/Mario_MANDZUKIC/Alexey_IONOV/Aleksandr_KERZHAKOV/Mario_GAVRANOVIC/Lukas_PODOLSKI/Jaimen_AYOVI/Aron_JOHANNSSON/Didier_DROGBA/Riyad_MAHREZ/Marco_REUS/Mathew_LECKIE/Ezequiel_LAVEZZI/Felipe_CAICEDO/Yuya_OSAKO/Manabu_SAITO/Samuel_ETOO/Javier_HERNANDEZ/HULK/Alexander_KOKORIN/Benjamin_MOUKANDJO/Joao_ROJAS/Abdelmoumene_DJABOU/Miroslav_KLOSE/Raul_JIMENEZ/Adam_TAGGART/Lionel_MESSI/Ioannis_FETFATZIDIS/Antonio_CASSANO/Lorenzo_INSIGNE/Fabian_ORELLANA/Konstantinos_MITROGLOU/Clint_DEMPSEY/Luis_SUAREZ/Franck_RIBERY/Tim_CAHILL/Abel_HERNANDEZ/Emmanuel_EMENIKE/Salomon_KALOU/EDUARDO_1/Masoud_SHOJAEI/Victor_MOSES/Victor_IBARBO/Rodrigo_PALACIO/KIM_Shinwook/Bryan_RUIZ/Pedro_RODRIGUEZ/Carlo_COSTLY/BERNARD/Pierre_WEBO/Shola_AMEOBI/El_Arabi_SOUDANI/Dirk_KUYT/Keisuke_HONDA/Ivica_OLIC/Teofilo_GUTIERREZ/Ben_HALLORAN/GERVINHO/Alexander_SAMEDOV/Mario_BALOTELLI/Mauricio_PINILLA/Shinji_KAGAWA/Edin_DZEKO/Randall_BRENES/Ashkan_DEJAGAH/Nabil_GHILAS/FRED/KOO_Jacheol/Kevin_Prince_BOATENG/Marcos_URENA/Islam_SLIMANI/Gonzalo_HIGUAIN/Jozy_ALTIDORE/Diego_COSTA/Giovanni_SIO/Vedad_IBISEVIC/Fabrice_OLINGA/Memphis_DEPAY/Jeremain_LENS/Edinson_CAVANI/Sofiane_FEGHOULI/HELDER_POSTIGA/Mario_GOETZE/Robin_VAN_PERSIE/RAFA/Michael_BABATUNDE/Joel_CAMPBELL/Khosro_HEYDARI/Uche_NWOFOR/EDER/Majeed_WARIS/Alireza_JAHAN_BAKHSH/Ante_REBIC/Admir_MEHMEDI/Jackson_MARTINEZ/Jerry_BENGTSON/Alexis_SANCHEZ/VARELA/Juan_MATA/NANI/Rony_MARTINEZ/NEYMAR/Haris_SEFEROVIC/Antoine_GRIEZMANN/Asamoah_GYAN/Thomas_MUELLER/Romelu_LUKAKU/VIEIRINHA/Divock_ORIGI/Cristhian_STUANI/Maksim_KANUNNIKOV/Alan_PULIDO/Sergio_AGUERO/Daniel_STURRIDGE/Rickie_LAMBERT/Karim_BENZEMA/Esteban_PAREDES/Giovani_DOS_SANTOS/Adrian_RAMOS/David_VILLA/Eric_CHOUPO_MOTING/Jordan_AYEW/Yury_ZHIRKOV/Chris_WONDOLOWSKI/Edin_VISCA/CRISTIANO_RONALDO/Shinji_OKAZAKI/Okechukwu_UCHEBO/Nikica_JELAVIC/Peter_ODEMWINGIE/Danny_WELBECK/Wilfried_BONY/,Didier_DROGBA#plays_in_club#Galatasaray_SK///Didier_DROGBA#plays_position#Forward///Didier_DROGBA#is_aged#36///Didier_DROGBA#wears_number#11///Didier_DROGBA#plays_for_country#Turkey///Galatasaray_SK#is_in_country#Turkey
56,name a soccer club in Turkey ?,Galatasaray_SK,Turkey#is_in_country_inverse#Galatasaray_SK#<end>#Galatasaray_SK,Istanbul_BBSK/Fethiyespor/Elazigspor/Antalyaspor_AS/Trabzonspor/Kayserispor/Gaziantepspor/Kayseri_Erciyesspor/Konyaspor/Besiktas_JK/Caykur_Rizespor/Fenerbahce_SK/Galatasaray_SK/,Didier_DROGBA#plays_in_club#Galatasaray_SK///Didier_DROGBA#plays_position#Forward///Didier_DROGBA#is_aged#36///Didier_DROGBA#wears_number#11///Didier_DROGBA#plays_for_country#Turkey///Galatasaray_SK#is_in_country#Turkey
57,where is the football club that Didier_DROGBA plays for ?,Turkey,Didier_DROGBA#plays_in_club#Galatasaray_SK#is_in_country#Turkey,Turkey/,Didier_DROGBA#plays_in_club#Galatasaray_SK///Didier_DROGBA#plays_position#Forward///Didier_DROGBA#is_aged#36///Didier_DROGBA#wears_number#11///Didier_DROGBA#plays_for_country#Turkey///Galatasaray_SK#is_in_country#Turkey
58,which professional foootball team has a player from Turkey ?,Galatasaray_SK,Turkey#plays_for_country_inverse#Didier_DROGBA#plays_in_club#Galatasaray_SK,Istanbul_BBSK/Fethiyespor/Elazigspor/Antalyaspor_AS/Trabzonspor/Kayserispor/Gaziantepspor/Kayseri_Erciyesspor/Konyaspor/Besiktas_JK/Caykur_Rizespor/Fenerbahce_SK/Galatasaray_SK/,Didier_DROGBA#plays_in_club#Galatasaray_SK///Didier_DROGBA#plays_position#Forward///Didier_DROGBA#is_aged#36///Didier_DROGBA#wears_number#11///Didier_DROGBA#plays_for_country#Turkey///Galatasaray_SK#is_in_country#Turkey
59,which football club does David_VILLA play for ?,Atletico_Madrid,David_VILLA#plays_in_club#Atletico_Madrid#<end>#Atletico_Madrid,Atletico_Madrid/,David_VILLA#plays_in_club#Atletico_Madrid///David_VILLA#plays_position#Forward///David_VILLA#is_aged#32///David_VILLA#wears_number#7///David_VILLA#plays_for_country#Spain///Atletico_Madrid#is_in_country#Spain
60,what position does David_VILLA play ?,Forward,David_VILLA#plays_position#Forward#<end>#Forward,Forward/,David_VILLA#plays_in_club#Atletico_Madrid///David_VILLA#plays_position#Forward///David_VILLA#is_aged#32///David_VILLA#wears_number#7///David_VILLA#plays_for_country#Spain///Atletico_Madrid#is_in_country#Spain
61,what is the age of David_VILLA ?,32,David_VILLA#is_aged#32#<end>#32,32/,David_VILLA#plays_in_club#Atletico_Madrid///David_VILLA#plays_position#Forward///David_VILLA#is_aged#32///David_VILLA#wears_number#7///David_VILLA#plays_for_country#Spain///Atletico_Madrid#is_in_country#Spain
62,what number does David_VILLA wear ?,7,David_VILLA#wears_number#7#<end>#7,7/,David_VILLA#plays_in_club#Atletico_Madrid///David_VILLA#plays_position#Forward///David_VILLA#is_aged#32///David_VILLA#wears_number#7///David_VILLA#plays_for_country#Spain///Atletico_Madrid#is_in_country#Spain
63,what is the nationality of David_VILLA ?,Spain,David_VILLA#plays_for_country#Spain#<end>#Spain,Spain/,David_VILLA#plays_in_club#Atletico_Madrid///David_VILLA#plays_position#Forward///David_VILLA#is_aged#32///David_VILLA#wears_number#7///David_VILLA#plays_for_country#Spain///Atletico_Madrid#is_in_country#Spain
